dispatch_rank,cluster_key,cluster_label,cluster_label_display,zone_name,final_risk_band,future_risk_band,priority_band,priority_score,probability_of_escalation,predicted_next_week_ccs_score,current_week_ccs_proxy_score,predicted_delta_score,predicted_delta_pct,recommended_patrol_count,tow_required,tow_reason,recommended_time_window,recommended_day_name,recommended_shift,enforcement_action,forecast_recommendation,road_class,geometry_source,dominant_vehicle_type,records_week,weekly_growth_pct,validation_uncertainty,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,vdi,tvs,resurgence_score,persistence_score,criticality_factor,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,nearby_sensitive_poi_count,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,road_node_distance_m,road_node_degree,road_node_betweenness,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,propagation_radius_m,network_pagerank,network_component_id,network_component_size,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,network_vulnerability_score,dispatch_notes,lat,lon
434,39,"BTP070 - Cholurpalya Junction, Magadi Road","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 39)","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 39)",Watch,Watch,Watch,10.313808271190855,0.2433981342862049,6.848095902725884,5.480654456679067,1.3674414460468167,24.9503313264142,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,21,-0.4473684210408588,0.0,,,0.0,0.0,0.0,0.0,1.4735935218402727,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.85 | esc_prob=0.24 | priority=10.3 | patrols=0 | tow=no | window=07:00-10:00,12.973489581355931,77.55088875423729
435,309,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",Watch,Watch,Watch,10.306933672971585,0.0,23.421931543831267,31.30913474287907,-7.8872031990478035,-25.191380290666608,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,69,1.999999999913044,0.0,,,0.0,0.0,0.0,0.0,1.3984353220871166,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=23.42 | esc_prob=0.00 | priority=10.3 | patrols=0 | tow=no | window=07:00-10:00,12.993112691304349,77.55364681956522
436,785,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 785),POLICE_STATION::Kodigehalli (Cluster 785),Watch,Watch,Watch,10.304133445834937,0.2771431704362233,6.587101480240716,6.995274232789297,-0.4081727525485812,-5.834978571347253,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,16,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3929650264045357,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.59 | esc_prob=0.28 | priority=10.3 | patrols=0 | tow=no | window=07:00-10:00,13.0634907125,77.5872157875
437,539,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 539),POLICE_STATION::Rajajinagar (Cluster 539),Watch,Watch,Watch,10.274899810640878,0.2790924881895383,5.58686943454547,5.854262153350217,-0.2673927188047473,-4.567487955865654,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,19,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4186006011789252,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.59 | esc_prob=0.28 | priority=10.3 | patrols=0 | tow=no | window=07:00-10:00,13.00846942631579,77.5427853263158
438,188,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 188),POLICE_STATION::Whitefield (Cluster 188),Watch,Watch,Watch,10.260275494311175,0.2771431704362233,6.277970287471507,6.703660450193846,-0.425690162722339,-6.350115221699937,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,17,0.0,0.0,,,0.0,0.0,0.0,0.0,1.397860298216207,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.28 | esc_prob=0.28 | priority=10.3 | patrols=0 | tow=no | window=07:00-10:00,12.95144109407147,77.71742881427421
439,343,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 343),POLICE_STATION::HAL Old Airport (Cluster 343),Watch,Watch,Watch,10.208140927151742,0.395982305208842,7.921560515673464,8.602883392446817,-0.6813228767733523,-7.91970372738453,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,16,0.2307692307514793,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.92 | esc_prob=0.40 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,12.951430770678888,77.69995355500728
440,361,BTP009 - Prakash Nagar Junction,BTP009 - Prakash Nagar Junction (Cluster 361),BTP009 - Prakash Nagar Junction (Cluster 361),Watch,Watch,Watch,10.200357564453643,0.2771431704362233,6.226504061394458,6.546228371593959,-0.3197243101995015,-4.884099545595444,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,26,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3937457966734526,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.23 | esc_prob=0.28 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,12.992648780769231,77.55835077307692
441,562,BTP068 - Veeresh Theatre Junction,BTP068 - Veeresh Theatre Junction (Cluster 562),BTP068 - Veeresh Theatre Junction (Cluster 562),Watch,Watch,Watch,10.19945527382575,0.2771431704362233,6.129181828016542,6.624041304580517,-0.4948594765639749,-7.470658073147483,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,15,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3953386788905695,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.13 | esc_prob=0.28 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,12.976730433333334,77.54546944
442,447,POLICE_STATION::Shivajinagar,POLICE_STATION::Shivajinagar (Cluster 447),POLICE_STATION::Shivajinagar (Cluster 447),Watch,Watch,Watch,10.19892998184038,0.2771431704362233,6.20210430361709,6.589714761828823,-0.387610458211733,-5.882052139770313,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,living_street,osmnx,SCOOTER,26,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3938182876323364,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.20 | esc_prob=0.28 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,12.987883069230769,77.60206920769231
443,506,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 506),POLICE_STATION::Banaswadi (Cluster 506),Watch,Watch,Watch,10.19716338599283,0.3863618473211924,6.197705944320914,6.1939300922288165,0.0037758520920974,0.0609605215955723,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,46,0.0,0.0,,,0.0,0.0,0.0,0.0,1.15896920286687,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.20 | esc_prob=0.39 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,12.991537626086958,77.65180846304348
444,662,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 662),POLICE_STATION::K.R. Pura (Cluster 662),Watch,Watch,Watch,10.171097439092499,0.3616586923599243,9.986799850279729,11.24593528993731,-1.2591354396575838,-11.196360347834077,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,10,0.4285714285102041,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.99 | esc_prob=0.36 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,13.04589121764706,77.75045905294118
445,480,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 480),POLICE_STATION::Malleshwaram (Cluster 480),Watch,Watch,Watch,10.168002569513106,0.2499617487192154,7.664500845303927,8.915305598620565,-1.250804753316638,-14.029858419770513,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,29,0.3181818181673553,0.0,,,0.0,0.0,0.0,0.0,1.395890676221598,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.66 | esc_prob=0.25 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,12.994562356862746,77.5714112490196
446,721,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 721),POLICE_STATION::HAL Old Airport (Cluster 721),Watch,Watch,Watch,10.162104771481143,0.1967546741167704,6.193697316889778,6.531776983744779,-0.338079666855001,-5.175921768985673,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,30,0.0,0.0,,,0.0,0.0,0.0,0.0,1.565570205054824,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.19 | esc_prob=0.20 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,12.97159498,77.71180205
447,764,BTP098 - Nayandahalli Junction,BTP098 - Nayandahalli Junction (Cluster 764),BTP098 - Nayandahalli Junction (Cluster 764),Watch,Watch,Watch,10.150318685449289,0.2771431704362233,5.9122803659959615,6.270759101669558,-0.3584787356735965,-5.716672093510763,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,GOODS AUTO,15,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3979492062451908,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.91 | esc_prob=0.28 | priority=10.2 | patrols=0 | tow=no | window=07:00-10:00,12.947772906666668,77.52404638
448,716,POLICE_STATION::Shivajinagar,POLICE_STATION::Shivajinagar (Cluster 716),POLICE_STATION::Shivajinagar (Cluster 716),Watch,Watch,Watch,10.149269431165111,0.2771431704362233,6.168196941126317,6.125771761946637,0.0424251791796805,0.6925687214842151,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,11,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3928997845415405,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.17 | esc_prob=0.28 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.980201672727274,77.61373225909091
449,677,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 677),BTP074 - Leprosy Hospital Junction (Cluster 677),Watch,Watch,Watch,10.140524628557,0.0459770113229751,29.367657068505977,38.64549667939558,-9.2778396108896,-24.007556915670705,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,17,15.999999984,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=29.37 | esc_prob=0.05 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.973841394444444,77.5662741
450,489,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 489),POLICE_STATION::Jeevanbheemanagar (Cluster 489),Watch,Watch,Watch,10.135331270130688,0.2771431704362233,5.53572014769424,5.9844696720513415,-0.4487495243571011,-7.498567941247403,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,15,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4075992453335224,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.54 | esc_prob=0.28 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.968507353333331,77.64991641333334
451,723,BTP208 - Havanur Circle,BTP208 - Havanur Circle (Cluster 723),BTP208 - Havanur Circle (Cluster 723),Watch,Watch,Watch,10.121884043250912,0.2928475091854731,5.884384095533299,2.349791713929755,3.5345923816035443,150.42151860294595,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,2,-0.8666666666088889,0.0,,,0.0,0.0,0.0,0.0,1.3930106530668918,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.88 | esc_prob=0.29 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.988515241176472,77.53772635882353
452,372,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 372),POLICE_STATION::Kamakshipalya (Cluster 372),Watch,Watch,Watch,10.120300686906248,0.2771431704362233,5.905136102304093,6.187663342080276,-0.2825272397761829,-4.565976267796403,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,25,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3954772645472588,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.91 | esc_prob=0.28 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,13.014159016,77.492773588
453,158,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 158),POLICE_STATION::Malleshwaram (Cluster 158),Watch,Watch,Watch,10.112965796915475,0.2928475091854731,11.687103459094445,14.131288115260828,-2.444184656166384,-17.296262280250787,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,15,1.1428571426938776,0.0,,,0.0,0.0,0.0,0.0,1.1581306530395488,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=11.69 | esc_prob=0.29 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,13.001114863636362,77.56939621363637
454,704,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 704),POLICE_STATION::Bellandur (Cluster 704),Watch,Watch,Watch,10.112556569938686,0.2790924881895383,5.727874990706697,5.72724464451281,0.000630346193887,0.0110060986198814,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,CAR,26,0.0,0.0,,,0.0,0.0,0.0,0.0,1.39833383474468,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.73 | esc_prob=0.28 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.925811646153846,77.6762706576923
455,419,BTP067 - Jai Muni Rao Circle,BTP067 - Jai Muni Rao Circle (Cluster 419),BTP067 - Jai Muni Rao Circle (Cluster 419),Watch,Watch,Watch,10.091875508859438,0.2928475091854731,5.5767611796756,2.3943987311492947,3.1823624485263053,132.9086256936708,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,6,-0.7857142856862245,0.0,,,0.0,0.0,0.0,0.0,1.39667677670808,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.58 | esc_prob=0.29 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.978405311764709,77.54335463235294
456,117,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 117),POLICE_STATION::K.R. Pura (Cluster 117),Watch,Watch,Watch,10.090186392925728,0.2771431704362233,5.85321391108923,6.094389207069262,-0.2411752959800317,-3.957333339667643,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,20,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3941457761995284,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.85 | esc_prob=0.28 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,13.005649205,77.68564807
457,109,"BTP115 - Sahasra Hospital, Jayanagar","BTP115 - Sahasra Hospital, Jayanagar (Cluster 109)","BTP115 - Sahasra Hospital, Jayanagar (Cluster 109)",Watch,Watch,Watch,10.088951190723511,0.2771431704362233,5.8125763990944215,5.971586786347569,-0.1590103872531472,-2.66278282332016,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,26,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3959736730326262,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.81 | esc_prob=0.28 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.916514667383032,77.57343280410383
458,102,BTP051 - Safina Plaza Junction,BTP051 - Safina Plaza Junction (Cluster 102),BTP051 - Safina Plaza Junction (Cluster 102),Watch,Watch,Watch,10.087653626864784,0.0854627539714177,14.559363937198096,17.249597549181573,-2.6902336119834764,-15.595921030373017,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,32,0.8823529411245675,0.0,,,0.0,0.0,0.0,0.0,1.5133804857708388,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=14.56 | esc_prob=0.09 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.97400319387755,77.6076430612245
459,491,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 491),POLICE_STATION::Rajajinagar (Cluster 491),Watch,Watch,Watch,10.086662852257506,0.0810647308826446,17.536888532278642,22.88051813619152,-5.3436296039128806,-23.354495610075315,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,15,1.9999999996,0.0,,,0.0,0.0,0.0,0.0,1.4061922811050716,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=17.54 | esc_prob=0.08 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,13.02053072,77.537237745
460,344,"BTP016 - 5th Main Road, RPC Layout","BTP016 - 5th Main Road, RPC Layout (Cluster 344)","BTP016 - 5th Main Road, RPC Layout (Cluster 344)",Watch,Watch,Watch,10.074528627754175,0.2928475091854731,4.963843067833485,3.97442478274831,0.9894182850851752,24.89462850400322,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,7,-0.6499999999675,0.0,,,0.0,0.0,0.0,0.0,1.3965934121053645,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.96 | esc_prob=0.29 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,12.964849992592592,77.53892069629629
461,529,POLICE_STATION::Chikkabanavara,POLICE_STATION::Chikkabanavara (Cluster 529),POLICE_STATION::Chikkabanavara (Cluster 529),Watch,Watch,Watch,10.068366889317293,0.4260979319612185,5.627369014230034,5.355205456141434,0.2721635580886001,5.08222439394284,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,19,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.63 | esc_prob=0.43 | priority=10.1 | patrols=0 | tow=no | window=07:00-10:00,13.085203484210528,77.48646901578948
462,629,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 629),POLICE_STATION::Jeevanbheemanagar (Cluster 629),Watch,Watch,Watch,10.03563495229569,0.2415654559930165,8.43975151592669,7.396365418521805,1.043386097404884,14.106740787184387,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,21,-0.4473684210408588,0.0,,,0.0,0.0,0.0,0.0,1.3933635134696931,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.44 | esc_prob=0.24 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,12.9697997779661,77.63991479661017
463,717,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 717),POLICE_STATION::HAL Old Airport (Cluster 717),Watch,Watch,Watch,10.033674184990174,0.2471171965201695,12.551189502656694,12.961324124932624,-0.4101346222759296,-3.164295702283572,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,MAXI-CAB,205,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2378621501505938,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.55 | esc_prob=0.25 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,12.962452163414634,77.71727016780487
464,631,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 631),POLICE_STATION::K.R. Pura (Cluster 631),Watch,Watch,Watch,10.032014830015576,0.2614691903193791,6.638830384351799,7.36192193590174,-0.723091551549941,-9.8220486137653,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,MOTOR CYCLE,16,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3928571428010206,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.64 | esc_prob=0.26 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,13.0543575375,77.76235731875
465,308,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 308),POLICE_STATION::Mahadevapura (Cluster 308),Watch,Watch,Watch,10.024940544991798,0.3337302654981613,6.660928238274559,7.163452813798337,-0.5025245755237782,-7.015116711394505,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,road,fallback,SCOOTER,44,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2357142856806125,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.66 | esc_prob=0.33 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,12.977897886363635,77.71304812954546
466,226,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 226),POLICE_STATION::HAL Old Airport (Cluster 226),Watch,Watch,Watch,10.023123045049172,0.2508894701798757,12.059463408320838,10.900974686273072,1.1584887220477658,10.6273865895708,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,42,-0.1249999999973958,0.0,,,0.0,0.0,0.0,0.0,1.2568983052662968,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.06 | esc_prob=0.25 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,12.93840251574074,77.69788902592592
467,79,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)",Watch,Watch,Watch,10.020247997257014,0.2771431704362233,5.416812245386121,5.915514219853534,-0.498701974467413,-8.430407836893961,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,15,0.0,0.0,,,0.0,0.0,0.0,0.0,1.398285009951784,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.42 | esc_prob=0.28 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,12.992642353333334,77.55263595333332
468,466,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 466),POLICE_STATION::Sheshadripuram (Cluster 466),Watch,Watch,Watch,10.007782884475336,0.3356795832514763,5.526414172806691,5.7598083600520384,-0.2333941872453477,-4.052117234030994,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,15,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2680151909156503,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.53 | esc_prob=0.34 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,12.98834764,77.57225600666668
469,51,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 51),POLICE_STATION::Kodigehalli (Cluster 51),Watch,Watch,Watch,10.00302335872567,0.1902834077676137,5.404159650984411,3.040094389493982,2.3640652614904294,77.76289015507491,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,6,-0.59999999996,0.0,,,0.0,0.0,0.0,0.0,1.6092189302769897,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.40 | esc_prob=0.19 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,13.027153423809525,77.57871187619048
470,242,"BTP115 - Sahasra Hospital, Jayanagar","BTP115 - Sahasra Hospital, Jayanagar (Cluster 242)","BTP115 - Sahasra Hospital, Jayanagar (Cluster 242)",Watch,Watch,Watch,9.983847873548427,0.2771431704362233,5.424831977504873,5.680854546198368,-0.2560225686934956,-4.506761554381963,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,18,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3959736730326262,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.42 | esc_prob=0.28 | priority=10.0 | patrols=0 | tow=no | window=07:00-10:00,12.91657433888889,77.57357660555556
